record_id,source_record_id,sample_id,element_or_analyte,value,unit,medium,measurement_basis,value_qualifier,detection_limit,detection_limit_unit,latitude,longitude,source_crs,coordinate_uncertainty_m,geologic_unit,analytical_method,digestion_or_extraction,laboratory,license,source_tier,source_id,source_locator,sampled_at,sample_depth_min_m,sample_depth_max_m,grain_fraction,sample_type_raw,sample_type,sample_type_mapping_status,sample_type_missing_reason,material_raw,geographic_context_raw,survey_area,map_sheet,cruise_track,lithology_raw,lithology,soil_horizon_raw,soil_horizon,soil_horizon_missing_reason,sediment_environment,water_body_type,water_fraction,filtered_state,geologic_unit_raw,geologic_age_raw,tectonic_setting_raw,matched_geologic_unit,geology_map_source,geology_map_source_id,geology_map_version,match_method,match_scale,boundary_distance_m,match_uncertainty,match_status,match_candidates,coordinate_status,geology_missing_reason,method_scope,method_candidates,method_assignment_basis,preparation,analytical_technique,instrument,quantitation_limit,quantitation_limit_unit,reference_materials,method_source_locator,method_publication_id,method_missing_reason,citation_id_raw,publication_id,publication_doi,citation_text_raw,citation_scope,citation_assignment_basis,upstream_primary_source_id,citation_resolution_status,citation_missing_reason,access_status,research_use_status,license_url,license_scope,attribution_required,redistribution_status,terms_verified_at
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190054002%2520Fine%257C150328_00_1.CSV%2523row%253D94%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190054002%20Fine%7C150328_00_1.CSV%23row%3D94,2007190054002 Fine,Hg,24.03,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-33.3062,139.7598,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=94,,,,<75 µm,BOS,sediment_outlet_bottom,exact,,,SA / 2007190054,SA,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=94,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190136002%2520Fine%257C150328_00_1.CSV%2523row%253D232%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190136002%20Fine%7C150328_00_1.CSV%23row%3D232,2007190136002 Fine,Hg,45.11,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-41.504,147.0589,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=232,,,,<75 µm,BOS,sediment_outlet_bottom,exact,,,TAS / 2007190136,TAS,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=232,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190014002%2520Fine%257C150328_00_1.CSV%2523row%253D35%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190014002%20Fine%7C150328_00_1.CSV%23row%3D35,2007190014002 Fine,Hg,14.71,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-35.7518,143.6603,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=35,,,,<75 µm,BOS,sediment_outlet_bottom,exact,,,VIC / 2007190014,VIC,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=35,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190004002%2520Fine%257C150328_00_1.CSV%2523row%253D19%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190004002%20Fine%7C150328_00_1.CSV%23row%3D19,2007190004002 Fine,Hg,11.33,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-22.7363,116.122,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=19,,,,<75 µm,BOS,sediment_outlet_bottom,exact,,,WA / 2007190004,WA,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=19,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190181001%2520Fine%257C150328_00_1.CSV%2523row%253D300%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190181001%20Fine%7C150328_00_1.CSV%23row%3D300,2007190181001 Fine,Hg,24.02,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-30.1478,148.3915,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=300,,,,<75 µm,TOS,sediment_outlet_top,exact,,,NSW / 2007190181,NSW,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=300,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190118001%2520Fine%257C150328_00_1.CSV%2523row%253D200%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190118001%20Fine%7C150328_00_1.CSV%23row%3D200,2007190118001 Fine,Hg,17.16,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-12.9586,132.383,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=200,,,,<75 µm,TOS,sediment_outlet_top,exact,,,NT / 2007190118,NT,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=200,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190005001%2520Fine%257C150328_00_1.CSV%2523row%253D20%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190005001%20Fine%7C150328_00_1.CSV%23row%3D20,2007190005001 Fine,Hg,17.12,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-27.8225,153.0022,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=20,,,,<75 µm,TOS,sediment_outlet_top,exact,,,QLD / 2007190005,QLD,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=20,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190074001%2520Fine%257C150328_00_1.CSV%2523row%253D129%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190074001%20Fine%7C150328_00_1.CSV%23row%3D129,2007190074001 Fine,Hg,14.22,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-26.7486,134.4646,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=129,,,,<75 µm,TOS,sediment_outlet_top,exact,,,SA / 2007190074,SA,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=129,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190970001%2520Fine%257C150328_00_1.CSV%2523row%253D1469%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190970001%20Fine%7C150328_00_1.CSV%23row%3D1469,2007190970001 Fine,Hg,58.47,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-41.0492,144.6748,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=1469,,,,<75 µm,TOS,sediment_outlet_top,exact,,,TAS / 2007190970,TAS,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=1469,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190032001%2520Fine%257C150328_00_1.CSV%2523row%253D62%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190032001%20Fine%7C150328_00_1.CSV%23row%3D62,2007190032001 Fine,Hg,183.08,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-38.0882,144.2791,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=62,,,,<75 µm,TOS,sediment_outlet_top,exact,,,VIC / 2007190032,VIC,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=62,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190003001%2520Fine%257C150328_00_1.CSV%2523row%253D16%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190003001%20Fine%7C150328_00_1.CSV%23row%3D16,2007190003001 Fine,Hg,11.12,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-22.7017,114.8976,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=16,,,,<75 µm,TOS,sediment_outlet_top,exact,,,WA / 2007190003,WA,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=16,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190692002%2520Fine%257C150328_00_1.CSV%2523row%253D1044%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190692002%20Fine%7C150328_00_1.CSV%23row%3D1044,2007190692002 Fine,Hg,51.62,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-32.6919,145.1566,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=1044,,,,<75 µm,BOS,sediment_outlet_bottom,exact,,,NSW / 2007190692,NSW,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=1044,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190471002%2520Fine%257C150328_00_1.CSV%2523row%253D733%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190471002%20Fine%7C150328_00_1.CSV%23row%3D733,2007190471002 Fine,Hg,1.48,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-25.2964,133.1016,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=733,,,,<75 µm,BOS,sediment_outlet_bottom,exact,,,NT / 2007190471,NT,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=733,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190406002%2520Fine%257C150328_00_1.CSV%2523row%253D629%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190406002%20Fine%7C150328_00_1.CSV%23row%3D629,2007190406002 Fine,Hg,17.93,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-21.531,147.0484,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=629,,,,<75 µm,BOS,sediment_outlet_bottom,exact,,,QLD / 2007190406,QLD,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=629,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190389002%2520Fine%257C150328_00_1.CSV%2523row%253D602%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190389002%20Fine%7C150328_00_1.CSV%23row%3D602,2007190389002 Fine,Hg,11.03,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-26.7625,134.5393,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=602,,,,<75 µm,BOS,sediment_outlet_bottom,exact,,,SA / 2007190389,SA,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=602,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007191166002%2520Fine%257C150328_00_1.CSV%2523row%253D1691%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007191166002%20Fine%7C150328_00_1.CSV%23row%3D1691,2007191166002 Fine,Hg,16.97,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-42.4756,146.7227,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=1691,,,,<75 µm,BOS,sediment_outlet_bottom,exact,,,TAS / 2007191166,TAS,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=1691,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007191182002%2520Fine%257C150328_00_1.CSV%2523row%253D1714%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007191182002%20Fine%7C150328_00_1.CSV%23row%3D1714,2007191182002 Fine,Hg,18.63,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-37.7195,148.476,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=1714,,,,<75 µm,BOS,sediment_outlet_bottom,exact,,,VIC / 2007191182,VIC,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=1714,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
rec-observation-v2%7Caustralia-ngsa-mercury%7Csrc-source-record-v2%257Caustralia-ngsa-mercury%257C2007190213002%2520Fine%257C150328_00_1.CSV%2523row%253D351%7CHg%7C,src-source-record-v2%7Caustralia-ngsa-mercury%7C2007190213002%20Fine%7C150328_00_1.CSV%23row%3D351,2007190213002 Fine,Hg,6.68,ng/g,sediment,total_mercury_dry_weight_<75um_outlet_sediment,,,,-22.7004,114.8981,EPSG:4326,5,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,thermal decomposition and direct analysis; no acid digestion,Geoscience Australia,CC-BY-4.0,government,australia-ngsa-mercury,150328_00_1.CSV#row=351,,,,<75 µm,BOS,sediment_outlet_bottom,exact,,,WA / 2007190213,WA,,,,,,,,outlet_catchment,,,,,,,,,,,,,,,,,,not_reported,dataset,,official_file_metadata_preamble,,USEPA Method 7473; Milestone tri-cell DMA-80 direct mercury analyser,,,,,150328_00_1.CSV#row=351,doi:10.1021/acs.est.5c11189,,,doi:10.1021/acs.est.5c11189,10.1021/acs.est.5c11189,"[""Schneider, L.; Taylor, J.R.; de Caritat, P. (2025). National Geochemical Survey of Australia: The Mercury Concentrations Dataset. Geoscience Australia. https://doi.org/10.26186/150328""]",dataset,dataset_metadata,,resolved,,public_download,permitted_research,https://creativecommons.org/licenses/by/4.0/,dataset,true,not_evaluated_for_project_output,2026-08-06T10:05:00Z
